speaker,listener,total_words
Lucy_1H6,Somerset_1H6,239
Lucy_1H6,Talbot_1H6,281
Lucy_1H6,York_1H6,131
MESSENGERS.ENGLISH.1_1H6,ATTENDANTS.ENGLISH_1H6,167
MESSENGERS.ENGLISH.1_1H6,Bedford_H5,167
MESSENGERS.ENGLISH.1_1H6,CardinalBeaufort_1H6,167
MESSENGERS.ENGLISH.1_1H6,Exeter_H5,167
MESSENGERS.ENGLISH.1_1H6,Gloucester_2H4,167
MESSENGERS.ENGLISH.1_1H6,HERALDS.ENGLISH_1H6,167
MESSENGERS.ENGLISH.1_1H6,Somerset_1H6,167
MESSENGERS.ENGLISH.1_1H6,Warwick_2H4,167
MESSENGERS.ENGLISH.2_1H6,ATTENDANTS.ENGLISH_1H6,67
MESSENGERS.ENGLISH.2_1H6,Bedford_H5,67
MESSENGERS.ENGLISH.2_1H6,CardinalBeaufort_1H6,67
MESSENGERS.ENGLISH.2_1H6,Exeter_H5,67
MESSENGERS.ENGLISH.2_1H6,Gloucester_2H4,67
MESSENGERS.ENGLISH.2_1H6,HERALDS.ENGLISH_1H6,67
MESSENGERS.ENGLISH.2_1H6,Somerset_1H6,67
MESSENGERS.ENGLISH.2_1H6,Warwick_2H4,67
MESSENGERS.ENGLISH.3_1H6,ATTENDANTS.ENGLISH_1H6,410
MESSENGERS.ENGLISH.3_1H6,Bedford_H5,410
MESSENGERS.ENGLISH.3_1H6,CardinalBeaufort_1H6,410
MESSENGERS.ENGLISH.3_1H6,Exeter_H5,410
MESSENGERS.ENGLISH.3_1H6,Gloucester_2H4,410
MESSENGERS.ENGLISH.3_1H6,HERALDS.ENGLISH_1H6,410
MESSENGERS.ENGLISH.3_1H6,Somerset_1H6,410
MESSENGERS.ENGLISH.3_1H6,Warwick_2H4,410
MESSENGERS.ENGLISH.X.1_1H6,Glansdale_1H6,41
MESSENGERS.ENGLISH.X.1_1H6,Salisbury_1H6,41
MESSENGERS.ENGLISH.X.1_1H6,Talbot_1H6,41
MESSENGERS.ENGLISH.X.2_1H6,SOLDIERS.ENGLISH.YORK_1H6,56
MESSENGERS.ENGLISH.X.2_1H6,York_1H6,56
MESSENGERS.FRENCH.1_1H6,Bedford_H5,82
MESSENGERS.FRENCH.1_1H6,Burgundy_1H6,82
MESSENGERS.FRENCH.1_1H6,Countess_1H6,45
MESSENGERS.FRENCH.1_1H6,SOLDIERS.ENGLISH_1H6,82
MESSENGERS.FRENCH.1_1H6,Talbot_1H6,127
MasterGunner_1H6,Boy_1H6,165
Mayor_1H6,CardinalBeaufort_1H6,160
Mayor_1H6,Exeter_H5,90
Mayor_1H6,Gloucester_2H4,160
Mayor_1H6,HenryVI_1H6,90
Mayor_1H6,OFFICERS_1H6,108
Mayor_1H6,SERVANTS.GLOUCESTER_1H6,70
Mayor_1H6,SERVANTS.WINCHESTER_1H6,70
Mayor_1H6,Somerset_1H6,90
Mayor_1H6,Suffolk_1H6,90
Mayor_1H6,Warwick_2H4,90
Mayor_1H6,York_1H6,90
Mortimer_1H4,JAILERS_1H6,794
Mortimer_1H4,York_1H6,541
OFFICERS.0.1_1H6,CardinalBeaufort_1H6,62
OFFICERS.0.1_1H6,Gloucester_2H4,62
OFFICERS.0.1_1H6,Mayor_1H6,62
OFFICERS.0.1_1H6,OFFICERS_1H6,62
OFFICERS.0.1_1H6,SERVANTS.GLOUCESTER_1H6,62
OFFICERS.0.1_1H6,SERVANTS.WINCHESTER_1H6,62
Porter_1H6,Countess_1H6,6
Pucelle_1H6,ATTENDANTS.ENGLISH_1H6,259
Pucelle_1H6,Alanson_1H6,1262
Pucelle_1H6,Bastard_1H6,1120
Pucelle_1H6,Bedford_H5,175
Pucelle_1H6,Burgundy_1H6,711
Pucelle_1H6,Charles_1H6,1553
Pucelle_1H6,HERALDS.FRENCH.1_1H6,84
Pucelle_1H6,JohnTalbot_1H6,149
Pucelle_1H6,Lucy_1H6,84
Pucelle_1H6,OFFICERS_1H6,354
Pucelle_1H6,Pucelle_1H6,281
Pucelle_1H6,Reignier_1H6,573
Pucelle_1H6,SERVANTS.TALBOT.1_1H6,149
Pucelle_1H6,SOLDIERS.ENGLISH.0_1H6,354
Pucelle_1H6,SOLDIERS.ENGLISH_1H6,47
Pucelle_1H6,SOLDIERS.FRENCH.PUCELLE_1H6,121
Pucelle_1H6,SOLDIERS.FRENCH.Scout_1H6,31
Pucelle_1H6,SOLDIERS.FRENCH_1H6,871
Pucelle_1H6,Shepherd_1H6,45
Pucelle_1H6,Talbot_1H6,409
Pucelle_1H6,Warwick_2H4,354
Pucelle_1H6,York_1H6,401
QueenMargaret_1H6,Reignier_1H6,23
QueenMargaret_1H6,SOLDIERS.ENGLISH.0_1H6,84
QueenMargaret_1H6,SOLDIERS.ENGLISH_1H6,347
QueenMargaret_1H6,Suffolk_1H6,347
Reignier_1H6,ATTENDANTS.FRENCH_1H6,43
Reignier_1H6,Alanson_1H6,407
Reignier_1H6,Bastard_1H6,170
Reignier_1H6,CardinalBeaufort_1H6,43
Reignier_1H6,Charles_1H6,374
Reignier_1H6,Pucelle_1H6,138
Reignier_1H6,QueenMargaret_1H6,170
Reignier_1H6,SOLDIERS.ENGLISH.0_1H6,213
Reignier_1H6,SOLDIERS.ENGLISH_1H6,170
Reignier_1H6,SOLDIERS.FRENCH_1H6,142
Reignier_1H6,Suffolk_1H6,170
Reignier_1H6,Warwick_2H4,43
Reignier_1H6,York_1H6,43
SERVANTS.1_1H6,CardinalBeaufort_1H6,9
SERVANTS.1_1H6,Exeter_H5,9
SERVANTS.1_1H6,Gloucester_2H4,9
SERVANTS.1_1H6,HenryVI_1H6,9
SERVANTS.1_1H6,Mayor_1H6,9
SERVANTS.1_1H6,SERVANTS.GLOUCESTER_1H6,9
SERVANTS.1_1H6,SERVANTS.WINCHESTER_1H6,9
SERVANTS.1_1H6,Somerset_1H6,9
SERVANTS.1_1H6,Suffolk_1H6,9
SERVANTS.1_1H6,Warwick_2H4,9
SERVANTS.1_1H6,York_1H6,9
SERVANTS.2_1H6,CardinalBeaufort_1H6,7
SERVANTS.2_1H6,Exeter_H5,7
SERVANTS.2_1H6,Gloucester_2H4,7
SERVANTS.2_1H6,HenryVI_1H6,7
SERVANTS.2_1H6,Mayor_1H6,7
SERVANTS.2_1H6,SERVANTS.GLOUCESTER_1H6,7
SERVANTS.2_1H6,SERVANTS.WINCHESTER_1H6,7
SERVANTS.2_1H6,Somerset_1H6,7
SERVANTS.2_1H6,Suffolk_1H6,7
SERVANTS.2_1H6,Warwick_2H4,7
SERVANTS.2_1H6,York_1H6,7
SERVANTS.3_1H6,CardinalBeaufort_1H6,12
SERVANTS.3_1H6,Exeter_H5,12
SERVANTS.3_1H6,Gloucester_2H4,12
SERVANTS.3_1H6,HenryVI_1H6,12
SERVANTS.3_1H6,Mayor_1H6,12
SERVANTS.3_1H6,SERVANTS.GLOUCESTER_1H6,12
SERVANTS.3_1H6,SERVANTS.WINCHESTER_1H6,12
SERVANTS.3_1H6,Somerset_1H6,12
SERVANTS.3_1H6,Suffolk_1H6,12
SERVANTS.3_1H6,Warwick_2H4,12
SERVANTS.3_1H6,York_1H6,12
SERVANTS.GLOUCESTER.0.1_1H6,CardinalBeaufort_1H6,12
SERVANTS.GLOUCESTER.0.1_1H6,Exeter_H5,12
SERVANTS.GLOUCESTER.0.1_1H6,Gloucester_2H4,33
SERVANTS.GLOUCESTER.0.1_1H6,HenryVI_1H6,12
SERVANTS.GLOUCESTER.0.1_1H6,Mayor_1H6,12
SERVANTS.GLOUCESTER.0.1_1H6,SERVANTS.GLOUCESTER_1H6,33
SERVANTS.GLOUCESTER.0.1_1H6,SERVANTS.WINCHESTER_1H6,12
SERVANTS.GLOUCESTER.0.1_1H6,Somerset_1H6,12
SERVANTS.GLOUCESTER.0.1_1H6,Suffolk_1H6,12
SERVANTS.GLOUCESTER.0.1_1H6,Warwick_2H4,12
SERVANTS.GLOUCESTER.0.1_1H6,York_1H6,12
SERVANTS.GLOUCESTER.0.2_1H6,CardinalBeaufort_1H6,80
SERVANTS.GLOUCESTER.0.2_1H6,Exeter_H5,80
SERVANTS.GLOUCESTER.0.2_1H6,Gloucester_2H4,80
SERVANTS.GLOUCESTER.0.2_1H6,HenryVI_1H6,80
SERVANTS.GLOUCESTER.0.2_1H6,Mayor_1H6,80
SERVANTS.GLOUCESTER.0.2_1H6,SERVANTS.GLOUCESTER_1H6,80
SERVANTS.GLOUCESTER.0.2_1H6,SERVANTS.WINCHESTER_1H6,80
SERVANTS.GLOUCESTER.0.2_1H6,Somerset_1H6,80
SERVANTS.GLOUCESTER.0.2_1H6,Suffolk_1H6,80
SERVANTS.GLOUCESTER.0.2_1H6,Warwick_2H4,80
SERVANTS.GLOUCESTER.0.2_1H6,York_1H6,80
SERVANTS.GLOUCESTER_1H6,Gloucester_2H4,21
SERVANTS.TALBOT.1_1H6,JohnTalbot_1H6,14
SERVANTS.TALBOT.1_1H6,SOLDIERS.ENGLISH_1H6,14
SERVANTS.TALBOT.1_1H6,Talbot_1H6,14
SERVANTS.WINCHESTER.0.1_1H6,CardinalBeaufort_1H6,38
SERVANTS.WINCHESTER.0.1_1H6,Exeter_H5,38
SERVANTS.WINCHESTER.0.1_1H6,Gloucester_2H4,38
SERVANTS.WINCHESTER.0.1_1H6,HenryVI_1H6,38
SERVANTS.WINCHESTER.0.1_1H6,Mayor_1H6,38
SERVANTS.WINCHESTER.0.1_1H6,SERVANTS.GLOUCESTER_1H6,38
SERVANTS.WINCHESTER.0.1_1H6,SERVANTS.WINCHESTER_1H6,38
SERVANTS.WINCHESTER.0.1_1H6,Somerset_1H6,38
SERVANTS.WINCHESTER.0.1_1H6,Suffolk_1H6,38
SERVANTS.WINCHESTER.0.1_1H6,Warwick_2H4,38
SERVANTS.WINCHESTER.0.1_1H6,York_1H6,38
SOLDIERS.ENGLISH.0.1_1H6,Bedford_H5,11
SOLDIERS.ENGLISH.0.1_1H6,Burgundy_1H6,11
SOLDIERS.ENGLISH.0.1_1H6,MESSENGERS.FRENCH.1_1H6,11
SOLDIERS.ENGLISH.0.1_1H6,SOLDIERS.ENGLISH_1H6,11
SOLDIERS.ENGLISH.0.1_1H6,Talbot_1H6,11
SOLDIERS.ENGLISH.1_1H6,SOLDIERS.ENGLISH.1_1H6,39
SOLDIERS.ENGLISH.Captain_1H6,ATTENDANTS.ENGLISH_1H6,32
SOLDIERS.ENGLISH.Captain_1H6,Bedford_H5,32
SOLDIERS.ENGLISH.Captain_1H6,Fastolf_1H6,23
SOLDIERS.ENGLISH.SOMERSET.0.1_1H6,Lucy_1H6,19
SOLDIERS.ENGLISH.SOMERSET.0.1_1H6,SOLDIERS.ENGLISH.SOMERSET_1H6,19
SOLDIERS.ENGLISH.SOMERSET.0.1_1H6,Somerset_1H6,19
SOLDIERS.FRENCH.PUCELLE.0.1_1H6,Pucelle_1H6,25
SOLDIERS.FRENCH.PUCELLE.0.1_1H6,SOLDIERS.FRENCH.PUCELLE_1H6,25
SOLDIERS.FRENCH.Scout_1H6,Alanson_1H6,37
SOLDIERS.FRENCH.Scout_1H6,Bastard_1H6,37
SOLDIERS.FRENCH.Scout_1H6,Burgundy_1H6,37
SOLDIERS.FRENCH.Scout_1H6,Charles_1H6,37
SOLDIERS.FRENCH.Scout_1H6,Pucelle_1H6,37
SOLDIERS.FRENCH.Scout_1H6,Reignier_1H6,37
SOLDIERS.FRENCH.Scout_1H6,SOLDIERS.FRENCH_1H6,37
SOLDIERS.FRENCH.Sergeant_1H6,WATCHMEN.1_1H6,36
SOLDIERS.FRENCH.Sergeant_1H6,WATCHMEN.2_1H6,36
Salisbury_1H6,ATTENDANTS.ENGLISH_1H6,141
Salisbury_1H6,Gargrave_1H6,141
Salisbury_1H6,Glansdale_1H6,141
Salisbury_1H6,Talbot_1H6,141
Shepherd_1H6,OFFICERS_1H6,254
Shepherd_1H6,Pucelle_1H6,254
Shepherd_1H6,SOLDIERS.ENGLISH.0_1H6,254
Shepherd_1H6,Warwick_2H4,254
Shepherd_1H6,York_1H6,254
Somerset_1H6,Basset_1H6,53
Somerset_1H6,CardinalBeaufort_1H6,104
Somerset_1H6,Exeter_H5,104
Somerset_1H6,Gloucester_2H4,104
Somerset_1H6,Governor_1H6,53
Somerset_1H6,HenryVI_1H6,104
Somerset_1H6,Lawyer_1H6,375
Somerset_1H6,Lucy_1H6,92
Somerset_1H6,SOLDIERS.ENGLISH.SOMERSET_1H6,177
Somerset_1H6,Suffolk_1H6,466
Somerset_1H6,Vernon_1H6,428
Somerset_1H6,Warwick_2H4,479
Somerset_1H6,York_1H6,479
Suffolk_1H6,ATTENDANTS.ENGLISH_1H6,486
Suffolk_1H6,Exeter_H5,486
Suffolk_1H6,Gloucester_2H4,486
Suffolk_1H6,HenryVI_1H6,486
Suffolk_1H6,Lawyer_1H6,108
Suffolk_1H6,QueenMargaret_1H6,915
Suffolk_1H6,Reignier_1H6,203
Suffolk_1H6,SOLDIERS.ENGLISH.0_1H6,892
Suffolk_1H6,SOLDIERS.ENGLISH_1H6,998
Suffolk_1H6,Somerset_1H6,108
Suffolk_1H6,Vernon_1H6,108
Suffolk_1H6,Warwick_2H4,108
Suffolk_1H6,York_1H6,108
Talbot_1H6,ATTENDANTS.ENGLISH_1H6,870
Talbot_1H6,Alanson_1H6,123
Talbot_1H6,Basset_1H6,98
Talbot_1H6,Bastard_1H6,123
Talbot_1H6,Bedford_H5,746
Talbot_1H6,Burgundy_1H6,916
Talbot_1H6,CardinalBeaufort_1H6,410
Talbot_1H6,Charles_1H6,123
Talbot_1H6,Countess_1H6,309
Talbot_1H6,Exeter_H5,410
Talbot_1H6,Fastolf_1H6,269
Talbot_1H6,Gargrave_1H6,570
Talbot_1H6,Glansdale_1H6,641
Talbot_1H6,Gloucester_2H4,410
Talbot_1H6,Governor_1H6,312
Talbot_1H6,HenryVI_1H6,410
Talbot_1H6,JohnTalbot_1H6,799
Talbot_1H6,MESSENGERS.ENGLISH.X.1_1H6,71
Talbot_1H6,MESSENGERS.FRENCH.1_1H6,408
Talbot_1H6,Porter_1H6,261
Talbot_1H6,Pucelle_1H6,161
Talbot_1H6,Reignier_1H6,123
Talbot_1H6,SERVANTS.TALBOT.1_1H6,289
Talbot_1H6,SOLDIERS.ENGLISH_1H6,1040
Talbot_1H6,SOLDIERS.FRENCH_1H6,38
Talbot_1H6,Salisbury_1H6,641
Talbot_1H6,Somerset_1H6,410
Talbot_1H6,Suffolk_1H6,410
Talbot_1H6,Talbot_1H6,354
Talbot_1H6,Vernon_1H6,98
Talbot_1H6,WATCHMEN.1_1H6,176
Talbot_1H6,WATCHMEN.2_1H6,176
Talbot_1H6,Warwick_2H4,410
Talbot_1H6,York_1H6,410
Vernon_1H6,Basset_1H6,165
Vernon_1H6,CardinalBeaufort_1H6,101
Vernon_1H6,Exeter_H5,101
Vernon_1H6,Gloucester_2H4,101
Vernon_1H6,Governor_1H6,101
Vernon_1H6,HenryVI_1H6,101
Vernon_1H6,Lawyer_1H6,106
Vernon_1H6,Somerset_1H6,196
Vernon_1H6,Suffolk_1H6,196
Vernon_1H6,Vernon_1H6,22
Vernon_1H6,Warwick_2H4,207
Vernon_1H6,York_1H6,207
WARDERS.1_1H6,Gloucester_2H4,34
WARDERS.1_1H6,SERVANTS.GLOUCESTER_1H6,34
WARDERS.2_1H6,Gloucester_2H4,15
WARDERS.2_1H6,SERVANTS.GLOUCESTER_1H6,15
WATCHMEN.1_1H6,Bedford_H5,11
WATCHMEN.1_1H6,Burgundy_1H6,11
