speaker,listener,total_words
Epilogue_H8,Epilogue_H8,141
GENTLEMEN.1_H8,GENTLEMEN.2_H8,918
GENTLEMEN.1_H8,GENTLEMEN.3_H8,58
GENTLEMEN.1_H8 GENTLEMEN.2_H8,GENTLEMEN.1_H8,8
GENTLEMEN.1_H8 GENTLEMEN.2_H8,GENTLEMEN.2_H8,8
GENTLEMEN.1_H8 GENTLEMEN.2_H8,GENTLEMEN.3_H8,8
GENTLEMEN.2_H8,Buckingham_H8,9
GENTLEMEN.2_H8,COMMONERS_H8,9
GENTLEMEN.2_H8,GENTLEMEN.1_H8,950
GENTLEMEN.2_H8,GENTLEMEN.3_H8,77
GENTLEMEN.2_H8,GUARDS_H8,9
GENTLEMEN.2_H8,Lovell_H8,9
GENTLEMEN.2_H8,Sands_H8,9
GENTLEMEN.2_H8,Vaux_H8,9
GENTLEMEN.3_H8,GENTLEMEN.1_H8,538
GENTLEMEN.3_H8,GENTLEMEN.2_H8,538
GENTLEMEN.X_H8,Katherine_H8,25
GENTLEMEN.X_H8,LADIES.KATHERINE_H8,25
Gardiner_H8,Campeius_H8,20
Gardiner_H8,Chamberlain_H8,404
Gardiner_H8,Chancellor_H8,404
Gardiner_H8,Cranmer_H8,404
Gardiner_H8,Cromwell_H8,404
Gardiner_H8,GUARDS_H8,98
Gardiner_H8,HenryVIII_H8,106
Gardiner_H8,Keeper_H8,404
Gardiner_H8,Lovell_H8,404
Gardiner_H8,Norfolk_H8,404
Gardiner_H8,Page_H8,404
Gardiner_H8,SERVANTS_H8,404
Gardiner_H8,Suffolk_H8,404
Gardiner_H8,Surrey_H8,404
Gardiner_H8,Wolsey_H8,20
Garter_H8,ALDERMEN_H8,29
Garter_H8,Cranmer_H8,29
Garter_H8,ElizabethI.Infant_H8,29
Garter_H8,LADIES_H8,29
Garter_H8,LORDS_H8,29
Garter_H8,LordMayor_H8,29
Garter_H8,Norfolk_H8,29
Garter_H8,Suffolk_H8,29
Griffith_H8,Katherine_H8,546
Griffith_H8,LADIES.KATHERINE.Patience_H8,546
Griffith_H8,Messenger_H8,29
Guilford_H8,Anne_H8,97
Guilford_H8,GENTLEMEN_H8,97
Guilford_H8,LADIES_H8,97
HenryVIII_H8,ALDERMEN_H8,223
HenryVIII_H8,ATTENDANTS_H8,2269
HenryVIII_H8,Anne_H8,185
HenryVIII_H8,BISHOPS_H8,835
HenryVIII_H8,BishopOfLincoln_H8,835
HenryVIII_H8,Butts_H8,123
HenryVIII_H8,Campeius_H8,1039
HenryVIII_H8,Chamberlain_H8,1272
HenryVIII_H8,Chancellor_H8,536
HenryVIII_H8,Cranmer_H8,1483
HenryVIII_H8,Crier_H8,835
HenryVIII_H8,Cromwell_H8,536
HenryVIII_H8,Denny_H8,42
HenryVIII_H8,ElizabethI.Infant_H8,223
HenryVIII_H8,GENTLEMEN_H8,185
HenryVIII_H8,GUARDS_H8,759
HenryVIII_H8,Gardiner_H8,628
HenryVIII_H8,Garter_H8,223
HenryVIII_H8,Guilford_H8,185
HenryVIII_H8,Katherine_H8,658
HenryVIII_H8,Keeper_H8,659
HenryVIII_H8,LADIES_H8,408
HenryVIII_H8,LORDS_H8,1058
HenryVIII_H8,LordMayor_H8,223
HenryVIII_H8,Lovell_H8,1653
HenryVIII_H8,MASKERS_H8,185
HenryVIII_H8,NOBLES_H8,698
HenryVIII_H8,Norfolk_H8,2075
HenryVIII_H8,OldLady_H8,38
HenryVIII_H8,SECRETARIES.X.1_H8,337
HenryVIII_H8,SERVANTS_H8,844
HenryVIII_H8,Sands_H8,185
HenryVIII_H8,Scribe_H8,835
HenryVIII_H8,Suffolk_H8,2214
HenryVIII_H8,Surrey_H8,1087
HenryVIII_H8,Surveyor_H8,361
HenryVIII_H8,Usher_H8,35
HenryVIII_H8,Wolsey_H8,2473
Katherine_H8,ATTENDANTS_H8,1251
Katherine_H8,BISHOPS_H8,799
Katherine_H8,BishopOfLincoln_H8,799
Katherine_H8,Campeius_H8,1917
Katherine_H8,Capuchius_H8,555
Katherine_H8,Crier_H8,799
Katherine_H8,GENTLEMEN.X_H8,73
Katherine_H8,Griffith_H8,1091
Katherine_H8,HenryVIII_H8,1251
Katherine_H8,LADIES.KATHERINE.Patience_H8,1091
Katherine_H8,LADIES.KATHERINE_H8,1218
Katherine_H8,LORDS_H8,799
Katherine_H8,Lovell_H8,452
Katherine_H8,Messenger_H8,63
Katherine_H8,NOBLES_H8,452
Katherine_H8,Norfolk_H8,452
Katherine_H8,SECRETARIES.X.1_H8,359
Katherine_H8,Scribe_H8,799
Katherine_H8,Suffolk_H8,452
Katherine_H8,Surveyor_H8,93
Katherine_H8,Usher_H8,799
Katherine_H8,Wolsey_H8,2369
Keeper_H8,Chamberlain_H8,34
Keeper_H8,Chancellor_H8,34
Keeper_H8,Cranmer_H8,58
Keeper_H8,Cromwell_H8,34
Keeper_H8,Gardiner_H8,34
Keeper_H8,Norfolk_H8,34
Keeper_H8,SERVANTS_H8,58
Keeper_H8,Suffolk_H8,34
Keeper_H8,Surrey_H8,34
LADIES.KATHERINE.0.1_H8,Katherine_H8,84
LADIES.KATHERINE.0.1_H8,LADIES.KATHERINE_H8,84
LADIES.KATHERINE.Patience_H8,Capuchius_H8,5
LADIES.KATHERINE.Patience_H8,Griffith_H8,54
LADIES.KATHERINE.Patience_H8,Katherine_H8,54
Lovell_H8,ATTENDANTS_H8,6
Lovell_H8,Anne_H8,29
Lovell_H8,Buckingham_H8,55
Lovell_H8,COMMONERS_H8,55
Lovell_H8,Chamberlain_H8,257
Lovell_H8,GENTLEMEN.1_H8,55
Lovell_H8,GENTLEMEN.2_H8,55
Lovell_H8,GENTLEMEN_H8,29
Lovell_H8,GUARDS_H8,55
Lovell_H8,Gardiner_H8,188
Lovell_H8,Guilford_H8,29
Lovell_H8,HenryVIII_H8,97
Lovell_H8,LADIES_H8,29
Lovell_H8,MASKERS_H8,6
Lovell_H8,OldLady_H8,3
Lovell_H8,Page_H8,188
Lovell_H8,SERVANTS_H8,6
Lovell_H8,Sands_H8,312
Lovell_H8,Suffolk_H8,59
Lovell_H8,Vaux_H8,55
Lovell_H8,Wolsey_H8,6
Messenger_H8,Griffith_H8,40
Messenger_H8,Katherine_H8,40
Messenger_H8,LADIES.KATHERINE.Patience_H8,40
Norfolk_H8,ATTENDANTS_H8,186
Norfolk_H8,Abergavenny_H8,883
Norfolk_H8,Buckingham_H8,883
Norfolk_H8,Campeius_H8,27
Norfolk_H8,Chamberlain_H8,750
Norfolk_H8,Chancellor_H8,31
Norfolk_H8,Cranmer_H8,31
Norfolk_H8,Cromwell_H8,39
Norfolk_H8,GUARDS_H8,23
Norfolk_H8,Gardiner_H8,31
Norfolk_H8,HenryVIII_H8,257
Norfolk_H8,Katherine_H8,82
Norfolk_H8,Keeper_H8,31
Norfolk_H8,Lovell_H8,186
Norfolk_H8,NOBLES_H8,82
Norfolk_H8,SECRETARIES.X.1_H8,82
Norfolk_H8,SERVANTS_H8,31
Norfolk_H8,Suffolk_H8,903
Norfolk_H8,Surrey_H8,476
Norfolk_H8,Wolsey_H8,387
OldLady_H8,Anne_H8,479
OldLady_H8,HenryVIII_H8,96
OldLady_H8,Lovell_H8,162
Page_H8,Gardiner_H8,5
Page_H8,Lovell_H8,5
Porter_H8,Chamberlain_H8,62
Porter_H8,SERVANTS.PORTER.1_H8,338
Prologue_H8,Prologue_H8,307
SECRETARIES.0.1_H8,Abergavenny_H8,14
SECRETARIES.0.1_H8,Buckingham_H8,14
SECRETARIES.0.1_H8,GUARDS_H8,14
SECRETARIES.0.1_H8,Norfolk_H8,14
SECRETARIES.0.1_H8,SECRETARIES_H8,14
SECRETARIES.0.1_H8,Wolsey_H8,14
SERVANTS.LARDER.1_H8,Porter_H8,27
SERVANTS.LARDER.1_H8,SERVANTS.PORTER.1_H8,27
SERVANTS.PORTER.1_H8,Chamberlain_H8,17
SERVANTS.PORTER.1_H8,Porter_H8,430
SERVANTS.X.1_H8,ATTENDANTS_H8,30
SERVANTS.X.1_H8,Anne_H8,30
SERVANTS.X.1_H8,Chamberlain_H8,30
SERVANTS.X.1_H8,GENTLEMEN_H8,30
SERVANTS.X.1_H8,Guilford_H8,30
SERVANTS.X.1_H8,LADIES_H8,30
SERVANTS.X.1_H8,Lovell_H8,30
SERVANTS.X.1_H8,SERVANTS_H8,30
SERVANTS.X.1_H8,Sands_H8,30
SERVANTS.X.1_H8,Wolsey_H8,30
Sands_H8,ATTENDANTS_H8,90
Sands_H8,Anne_H8,252
Sands_H8,Chamberlain_H8,441
Sands_H8,GENTLEMEN_H8,252
Sands_H8,Guilford_H8,252
Sands_H8,LADIES_H8,252
Sands_H8,Lovell_H8,389
Sands_H8,SERVANTS_H8,90
Sands_H8,Wolsey_H8,90
Scribe_H8,ATTENDANTS_H8,24
Scribe_H8,BISHOPS_H8,24
Scribe_H8,BishopOfLincoln_H8,24
Scribe_H8,Campeius_H8,24
Scribe_H8,Crier_H8,24
Scribe_H8,HenryVIII_H8,24
Scribe_H8,Katherine_H8,24
Scribe_H8,LORDS_H8,24
Scribe_H8,Usher_H8,24
Scribe_H8,Wolsey_H8,24
Sergeant_H8,Abergavenny_H8,38
Sergeant_H8,Brandon_H8,38
Sergeant_H8,Buckingham_H8,38
Sergeant_H8,GUARDS_H8,38
Sergeant_H8,Norfolk_H8,38
Suffolk_H8,Campeius_H8,36
Suffolk_H8,Chamberlain_H8,675
Suffolk_H8,Chancellor_H8,53
Suffolk_H8,Cranmer_H8,53
Suffolk_H8,Cromwell_H8,53
Suffolk_H8,GUARDS_H8,28
Suffolk_H8,Gardiner_H8,53
Suffolk_H8,HenryVIII_H8,109
Suffolk_H8,Keeper_H8,53
Suffolk_H8,Lovell_H8,58
Suffolk_H8,Norfolk_H8,726
Suffolk_H8,SERVANTS_H8,53
Suffolk_H8,Surrey_H8,563
Suffolk_H8,Wolsey_H8,196
Surrey_H8,ATTENDANTS_H8,9
Surrey_H8,Chamberlain_H8,657
Surrey_H8,Chancellor_H8,12
Surrey_H8,Cranmer_H8,12
Surrey_H8,Cromwell_H8,12
Surrey_H8,GUARDS_H8,12
Surrey_H8,Gardiner_H8,12
Surrey_H8,HenryVIII_H8,16
Surrey_H8,Keeper_H8,12
Surrey_H8,Lovell_H8,9
Surrey_H8,Norfolk_H8,657
Surrey_H8,SERVANTS_H8,12
Surrey_H8,Suffolk_H8,657
Surrey_H8,Wolsey_H8,545
Surveyor_H8,ATTENDANTS_H8,536
Surveyor_H8,HenryVIII_H8,536
Surveyor_H8,Katherine_H8,536
Surveyor_H8,Lovell_H8,536
Surveyor_H8,NOBLES_H8,536
Surveyor_H8,Norfolk_H8,536
Surveyor_H8,Suffolk_H8,536
Surveyor_H8,Wolsey_H8,536
Usher_H8,ATTENDANTS_H8,9
Usher_H8,BISHOPS_H8,9
Usher_H8,BishopOfLincoln_H8,9
Usher_H8,Campeius_H8,9
Usher_H8,Crier_H8,9
Usher_H8,HenryVIII_H8,9
Usher_H8,Katherine_H8,9
Usher_H8,LORDS_H8,9
Usher_H8,Scribe_H8,9
Usher_H8,Wolsey_H8,9
Vaux_H8,Buckingham_H8,35
Vaux_H8,COMMONERS_H8,35
Vaux_H8,GENTLEMEN.1_H8,35
Vaux_H8,GENTLEMEN.2_H8,35
Vaux_H8,GUARDS_H8,35
Vaux_H8,Lovell_H8,35
Vaux_H8,Sands_H8,35
Wolsey_H8,ATTENDANTS_H8,1501
Wolsey_H8,Abergavenny_H8,42
Wolsey_H8,Anne_H8,404
Wolsey_H8,BISHOPS_H8,431
Wolsey_H8,BishopOfLincoln_H8,431
Wolsey_H8,Buckingham_H8,42
Wolsey_H8,Campeius_H8,1075
Wolsey_H8,Chamberlain_H8,1558
Wolsey_H8,Crier_H8,431
Wolsey_H8,Cromwell_H8,831
Wolsey_H8,GENTLEMEN_H8,404
Wolsey_H8,GUARDS_H8,42
Wolsey_H8,Gardiner_H8,107
Wolsey_H8,Guilford_H8,404
Wolsey_H8,HenryVIII_H8,1553
Wolsey_H8,Katherine_H8,1022
Wolsey_H8,LADIES.KATHERINE_H8,355
Wolsey_H8,LADIES_H8,404
Wolsey_H8,LORDS_H8,431
Wolsey_H8,Lovell_H8,1070
Wolsey_H8,MASKERS_H8,167
Wolsey_H8,NOBLES_H8,357
Wolsey_H8,Norfolk_H8,1573
Wolsey_H8,SECRETARIES.X.1_H8,276
Wolsey_H8,SECRETARIES_H8,42
Wolsey_H8,SERVANTS.X.1_H8,132
Wolsey_H8,SERVANTS_H8,404
Wolsey_H8,Sands_H8,404
Wolsey_H8,Scribe_H8,431
Wolsey_H8,Suffolk_H8,1531
Wolsey_H8,Surrey_H8,1154
Wolsey_H8,Surveyor_H8,81
Wolsey_H8,Usher_H8,310
Wolsey_H8,Wolsey_H8,268
